Benimantell;386.771;-0.2106
Benimarfull;387.759;-0.3908
Benimarfull;387.759;-0.3908
Benimaurell;387.734;-0.1270
Benimeli;388.236;-0.0422
Benimodo;392.167;-0.5333
Benimodo;392.167;-0.5333
Benimuslem;391.316;-0.4929
Benimuslem;391.316;-0.4929
Beniparrell;393.833;-0.4167
Beniparrell;393.833;-0.4167
Benipeixcar;389.592;-0.1893
Benirrama;388.333;-0.2000
Benirredr†;389.678;-0.1846
Benirredr†;389.678;-0.1846
Benisa;387.150;0.0498
Benisalem;396.876;28.445
Benisan¢;396.167;-0.5667
Benisan¢;396.167;-0.5667
Benisanet;410.570;0.6356
Benisili;388.167;-0.2667
Benisuera;389.132;-0.4778
Benitachell;387.327;0.1435
Benitachell;387.333;0.1500
Benitagla;372.314;-22.393
Benizal¢n;372.167;-22.333
Benlloch;402.108;0.0272
Benquerencia;435.500;-72.000
Benquerencia;435.500;-72.000
Benquerencia;393.099;-60.846
Benquerencia De La Serena;387.001;-54.951
Benquerencia De La Serena;387.001;-54.951
Bentarique;369.882;-26.199
Benza;430.206;-85.937
Beorburu;429.230;-17.281
Bequea;432.333;-28.167
Ber†n;423.500;-81.333
Ber†stegui;431.234;-19.785
Beranga;434.142;-35.785
Beranga;434.142;-35.785
Berango;433.615;-29.959
Berango;433.615;-29.959
Berantevilla;426.825;-28.583
Berbegal;419.596;-0.0033
Berbegal;419.596;-0.0033
Berbes;434.667;-51.500
Berbinzana;425.278;-18.342
Berbinzana;425.278;-18.342
Berbusa;425.667;-0.2667
Bercero;415.640;-50.558
Bercianos Del P†ramo;423.806;-57.040
Berd£n;426.167;-0.8667
Berdica;387.167;0.0667
Berengueres;381.330;-0.7736
Berfull;390.500;-0.4500
BergÅenda;427.778;-30.458
Berga;420.982;18.440
Berga;420.982;18.440
Berge;408.579;-0.4271
Bergondo;433.167;-82.333
Bergondo;433.167;-82.333
Bergondo;433.333;-82.333
Beri†in;427.335;-16.445
Beri†in;427.333;-16.333
Berja;368.833;-29.667
Berja;368.474;-29.468
Berlanga;382.833;-58.167
Berlanga;382.833;-58.167
Berm£dez;287.833;-177.500
Bermeo;434.204;-27.242
Bermeo;434.209;-27.215
Bermillo De Sayago;413.665;-61.122
Bermillo De Sayago;413.665;-61.122
Bern£y;399.220;-45.976
Bern£y De Porreros;409.984;-41.180
Bern£y De Porreros;409.984;-41.180
Berna;431.833;-26.667
Bernardos;411.279;-43.512
Bernedo;426.273;-24.973
Bernia;386.500;-0.0500
Bernueces;435.113;-56.323
Berr¢n;433.856;-57.046
Berriat£a;433.110;-24.649
Berriat£a;433.110;-24.649
Berrio;431.374;-25.238
Berrioplano;428.523;-16.922
Berriosuso;428.626;-16.872
Berriozar;428.307;-16.665
Berrobi;431.462;-20.274
Berrobi;431.462;-20.274
Berrocal;376.086;-65.415
Berrocal;376.086;-65.415
Berrocalejo;398.195;-53.495
Berrocalejo De Aragona;406.944;-45.947
Berrojas;432.667;-26.500
Berrosteguieta;428.167;-27.000
Beruete;430.333;-18.167
Berzocana;394.367;-54.612
Berzosa Del Lozoya;409.732;-35.201
Besal£;421.999;26.985
Besal£;421.999;26.985
Bescan¢;419.660;27.392
Bescan¢;419.667;27.500
Besi†ns;422.833;0.3500
BespÇn;420.581;-0.1538
Betancur°a;284.233;-140.556
Betanzos;432.804;-82.147
Betanzos;432.735;-82.047
Betelu;430.244;-19.796
Betelu;430.244;-19.796
Beteta;405.667;-20.667
Betl†n;427.167;0.7833
Betolaza;429.333;-26.667
BetrÇn;426.977;0.8060
Beuda;422.386;27.089
Bezana;429.586;-38.364
Bezana;429.586;-38.364
Biar;386.312;-0.7646
Biar;386.333;-0.7667
Bicorp;391.333;-0.7833
Biedes;434.333;-59.333
Bielsa;426.335;0.2186
Bienservida;385.167;-26.000
Bienvenida;383.000;-62.000
Bienvenida;383.000;-62.000
Bierge;421.622;-0.0833
Biescas;424.176;0.4224
Biescas;424.176;0.4224
Bigas;416.772;22.235
Bigastro;380.624;-0.8984
Bigastro;380.624;-0.8984
Bilbao;432.333;-32.667
Bilbao;433.000;-30.000
Bilbao;432.088;-29.556
Bilbao;432.668;-29.495
Bilbao;432.798;-29.470
Bilbao;432.640;-29.440
Bilbao;432.609;-29.388
Bilbao;432.609;-29.388
Bilbao;432.609;-29.388
Bilbao;432.609;-29.388
Bilbao;432.609;-29.388
Bilbao;432.609;-29.388
Bilbao;432.609;-29.388
Bilbao;432.609;-29.388
Bilbao;432.609;-29.388
Bilbao;432.609;-29.388
Bilbao;432.609;-29.381
Bilbao;432.620;-29.380
Bilbao;432.576;-29.376
Bilbao;432.662;-29.356
Bilbao;432.656;-29.355
Bilbao;431.500;-29.333
Bilbao;432.630;-29.309
Bilbao;432.664;-29.296
Bilbao;432.627;-29.253
Bilbao;432.627;-29.253
Bilbao;432.627;-29.253
Bilbao;432.606;-29.245
Bilbao;432.608;-29.231
Bilbao;432.333;-29.167
Bilbao;433.582;-29.121
Bilbao;430.833;-28.611
Bilbao;431.500;-27.500
Bilbao;433.833;-27.000
Bilbao;432.933;-26.967
Bilbao;433.103;-26.574
Bilbao;431.833;-25.833
Bilbao;431.167;-20.167
Billela;433.707;-28.566
Bimenes;433.167;-55.500
Bimenes;433.167;-55.500
BinÇfar;418.511;0.2939
BinÇfar;418.511;0.2939
Binaced;418.259;0.2010
Binaced;418.259;0.2010
Biniali;396.417;28.591
Biniali;396.417;28.591
Biniaraix;397.679;27.256
Biniatap De Dalt;398.667;42.833
Binisalem;396.876;28.445
Biosca;418.419;13.589
Biota;422.500;-11.667
Bisbal De Falset;412.807;0.7224
Bisbal Del PanadÇs;412.799;14.880
Biscarri;421.060;10.992
Bisimbre;418.561;-14.427
Bitem;408.602;0.5234
Bitem;408.602;0.5234
Biure;414.918;13.488
Biurrun;427.000;-16.833
Bl†zquez;384.000;-54.333
Bl†zquez;384.000;-54.333
Blanca;381.791;-13.747
Blanca;381.833;-13.667
Blancas;408.139;-14.821
Blancos;419.833;-77.667
Blancos;419.965;-77.518
Blanes;416.758;27.891
Blanes;416.758;27.891
Blesa;410.515;-0.8850
Blesa;410.515;-0.8850
Bo§ar;428.668;-53.239
Bo§ar;428.668;-53.239
Boada;408.157;-63.061
Boadella;423.333;28.500
Boadilla;407.966;-62.207
Boadilla Del Camino;422.593;-43.452
Boadilla Del Monte;404.000;-38.833
Boadilla Del Monte;404.000;-38.833
Boadilla Del Monte;404.028;-38.756
Boadilla Del Monte;404.056;-38.701
Boal;434.320;-68.151
Boal;434.320;-68.151
Boalo;407.160;-39.166
Boalo;407.160;-39.166
Bobadilla;370.419;-46.959
Bobadilla;423.187;-27.599
Bobadilla Del Campo;412.043;-50.229
Bobera;413.167;0.6500
Bobes;433.963;-57.718
Bobor†s;424.333;-81.443
Bocairente;387.652;-0.6143
Boceguillas;413.364;-36.383
Boceguillas;413.364;-36.383
Bodonal De La Sierra;381.475;-65.595
Boecillo;415.405;-46.998
Boecillo;415.405;-46.998
Bogarra;385.814;-22.129
Bohoyo;403.158;-54.429
Boimorto;424.388;-79.046
Boimorto;424.388;-79.046
Boiro;426.500;-89.000
Boiro;426.500;-89.000
Boiro;426.559;-88.902
Boiro;426.667;-88.667
Boiro;429.988;-68.509
Boixols;421.667;11.667
Bol°var;430.082;-25.168
Bola§os;389.069;-36.635
Bola§os De Calatrava;389.069;-36.635
Bola§os De Calatrava;389.069;-36.635
Bolarque;403.667;-28.167
Bolbaite;390.604;-0.6747
Bolbaite;390.604;-0.6747
Bold£;417.194;10.048
Bolea;422.592;-0.5523
Bolibar;430.082;-25.168
Bolibar;430.000;-25.167
Bolinches;391.500;-17.000
Bollullos;373.413;-65.397
Bollullos;373.413;-65.397
Bollullos De La Mitaci¢n;373.401;-61.372
Bollullos De La Mitaci¢n;373.401;-61.372
Bollullos Par Del Condado;373.413;-65.397
Bolmir;429.895;-41.252
Bolnuevo;375.653;-13.077
Bolta§a;424.454;0.0680
Bolta§a;424.454;0.0680
Bolulla;386.753;-0.1118
Bolvir;424.167;18.833
Bonansa;424.269;0.6669
Bonares;373.242;-66.807
Bonares;373.242;-66.807
Bonastre;412.203;14.394
Bonastre;412.203;14.394
Bonayre;420.333;19.500
Bonella;427.984;-59.339
Bonete;388.714;-13.485
Bonete;388.714;-13.485
Boniches;399.833;-16.167
Bonillo;389.505;-25.405
Bonmat°;419.705;26.694
Bonmat°;419.705;26.694
Bonrep¢s;395.167;-0.3667
Bonrep¢s Y Mirambell;395.167;-0.3667
Boquerizo;433.667;-46.000
Boqui§eni;418.480;-12.525
Boqui§eni;418.480;-12.525
Bora;424.333;-85.833
Borau;426.584;-0.5878
Borau;426.584;-0.5878
BorbÇn;422.833;-85.333
Borbot¢;395.167;-0.4000
Bord¢n;406.865;-0.3222
Bordils;420.434;29.109
Bordils;420.434;29.109
Bores;430.946;-46.662
Borge;368.148;-42.352
Borgony†;420.652;22.433
Borja;418.333;-15.333
Borja;418.341;-15.327
Borjas Blancas;415.204;0.8692
Bormujos;373.736;-60.723
Bormujos;373.667;-60.667
Borneiro;432.000;-89.500
Bornos;368.333;-57.667
Bornos;368.168;-57.445
Bornos;368.000;-57.333
Borondes;433.500;-60.000
Borox;400.680;-37.380
Borox;400.667;-37.333
Borrass†;422.230;29.265
Borrass†;422.230;29.265
Borrastre;424.833;-0.1167
Borred†;421.354;19.939
Borred†;421.354;19.939
Borrenes;424.833;-67.167
Borriana;398.890;-0.0850
Borriol;400.425;-0.0702
Borriol;400.425;-0.0702
Bot;410.092;0.3839
Botarell;411.363;0.9892
Botarell;411.363;0.9892
Botija;393.500;-60.667
Botorrita;415.000;-10.333
Bouzas;422.333;-87.500
Bozoo;427.333;-30.833
Br†cana;372.333;-39.500
Br†fim;412.691;13.400
Br†fim;412.691;13.400
Bra§uelas;426.332;-61.994
Bra§uelas;426.332;-61.994
Brabos;407.785;-49.393
Brandilanes;416.167;-62.000
Brazatortas;386.587;-42.937
Brazuelo;424.970;-61.573
Bre§a;286.333;-177.833
Bre§a Alta;286.584;-177.863
Bre§a Alta;286.584;-177.863
Bre§a Baja;286.456;-177.734
Brea;431.553;-91.368
Brea;415.333;-16.000
Brea De Arag¢n;415.239;-16.026
Brea De Arag¢n;415.239;-16.026
Brea De Tajo;402.262;-31.074
Brea De Tajo;402.262;-31.074
Breamo;434.000;-81.833
Breda;417.477;25.585
Breda;417.477;25.585
Brenes;375.494;-58.714
Brenes;375.494;-58.714
Brens;429.500;-91.833
Bret¢;418.792;-57.390
Breto§a;433.333;-73.167
Bretocino;418.843;-57.547
Bri§as;426.000;-28.333
Briallos;425.667;-86.333
Bricia;429.167;-38.167
Brieva;406.940;-46.276
Brieva;406.940;-46.276
Brieva De Cameros;421.667;-28.000
Brihuega;407.605;-28.697
Brihuega;407.605;-28.697
Brimeda;424.888;-60.669
Brion;426.500;-88.833
Brion;428.667;-86.833
Briones;425.500;-27.833
Briviesca;425.499;-33.232
Briviesca;425.500;-33.167
Bronchales;405.087;-15.885
Broto;426.051;-0.1237
Brozas;396.128;-67.777
Brozas;396.128;-67.777
BruÇs;424.500;-81.500
Bruch;415.813;17.796
Bruguera;422.778;21.862
Brull;418.167;23.167
BrullÇs;425.660;-39.234
Brunete;404.053;-39.985
Brunete;404.053;-39.985
Bu§ales;420.500;-0.4000
Bu§o;432.674;-87.833
Bu§ol;394.167;-0.7833
Bu§ol;394.167;-0.7833
Bu§ola;396.946;27.037
Bu§uel;419.801;-14.450
Bu§uel;419.801;-14.450
Bubi¢n;369.491;-33.560
Bubi¢n;369.491;-33.560
Budi†n;435.667;-74.167
Budia;406.273;-27.585
Bue§a;407.088;-12.674
Buelna;433.928;-46.157
Buenaventura;401.771;-48.500
Buenavista;283.746;-168.610
Buenavista;407.676;-56.114
Buenavista;399.000;-40.500
Buenavista Del Norte;283.746;-168.610
Buend°a;403.667;-27.579
Buend°a;403.667;-27.579
Buenos Aires;284.500;-162.667
Bueras;433.333;-34.833
Bueu;423.246;-87.850
Bueu;423.167;-87.833
Bueu;423.167;-87.833
Bufali;388.677;-0.5162
Bugallido;428.500;-86.167
Bugarra;396.167;-0.7667
Bugarra;396.167;-0.7667
Bugedo;426.491;-30.179
Bugedo;426.500;-30.167
Buitrago;374.833;-58.667
Buitrago De Lozoya;409.909;-36.337
Buitrago Del Lozoya;409.909;-36.337
Buitrago Del Lozoya;409.909;-36.337
Bujalance;378.956;-43.807
Bujalance;378.956;-43.807
Bujaraloz;414.981;-0.1529
Bujaraloz;414.981;-0.1529
Bujedo;426.491;-30.179
Bujursot;395.167;-0.4167
Bullas;380.467;-16.723
Bullas;380.467;-16.723
Burb†guena;410.178;-13.382
Burce§a;431.333;-33.333
Burce§a;432.808;-29.880
Burdaria;432.500;-26.667
Burela;436.500;-74.000
Burela;436.500;-74.000
Bureta;418.167;-14.833
Burganes De Valverde;419.213;-57.824
Burganes De Valverde;419.213;-57.824
Burgo;367.833;-49.667
Burgo De Osma;415.862;-30.652
Burgohondo;404.142;-47.851
Burgohondo;404.142;-47.851
Burgos;424.667;-38.667
Burgos;423.167;-37.500
Burgos;424.333;-37.167
Burgos;424.500;-37.167
Burgos;423.413;-37.030
Burgos;423.424;-37.023
Burgos;423.420;-37.010
Burgos;423.500;-37.000
Burgos;423.500;-37.000
Burgos;423.500;-37.000
Burgos;423.447;-36.847
Burgos;422.167;-36.833
Burgos;423.502;-36.753
Burgos;423.833;-36.000
Burgos;423.167;-33.833
Burguete;429.898;-13.340
Burguete;429.898;-13.340
Burguillos;375.844;-59.665
Burguillos;375.844;-59.665
Burguillos;397.963;-39.925
Burguillos De Toledo;397.963;-39.925
Burguillos De Toledo;398.000;-39.833
Burguillos Del Cerro;383.801;-65.904
Burguillos Del Cerro;383.801;-65.904
Burjasot;395.167;-0.4167
Burlada;428.259;-16.143
Burlada;428.259;-16.143
Burres;429.167;-82.167
Burriana;399.000;-0.0667
Burriana;398.890;-0.0850
Buruj¢n;399.011;-42.973
Buruj¢n;399.011;-42.973
Burunchel;379.333;-29.500
Busc†s;430.833;-83.833
Busot;384.821;-0.4192
Busot;384.821;-0.4192
Busqu°star;369.380;-32.944
Busqu°star;369.380;-32.944
Bustarviejo;408.572;-37.077
Bustarviejo;408.572;-37.077
Bustillo;432.460;-38.727
Bustillo De La Vega;424.561;-47.412
Bustillo Del Oro;416.833;-54.500
Bustillo Del P†ramo;424.410;-57.922
Bustiyerro;431.167;-38.333
Busto De Bureba;426.667;-32.667
Butsenit;418.000;10.000
Buzanada;280.685;-166.551
C†§ar;369.264;-34.274
C†§ar;369.264;-34.274
C†ceres;394.736;-63.966
C†ceres;394.500;-63.833
C†ceres;394.720;-63.768
C†ceres;394.738;-63.744
C†ceres;394.740;-63.740
C†ceres;394.819;-63.732
C†ceres;394.739;-63.720
C†diar;369.500;-31.833
C†diar;369.436;-31.801
C†jar;371.338;-35.727
C†jar;371.338;-35.727
C†lig;404.626;0.3547
C†mara;385.050;-0.8386
C†novas;377.356;-12.795
C†novas;377.356;-12.795
C†noves;416.890;23.531
C†noves;416.890;23.531
C†rcar;423.931;-19.790
C†rcar;423.833;-19.667
C†rcer;390.684;-0.5642
C†rcer;390.684;-0.5642
C†rtama;367.116;-46.301
C†rtama;367.333;-46.167
C†seda;425.225;-13.664
C†seda;425.225;-13.664
C†staras;369.316;-32.541
CÇrdigo;434.000;-32.667
CÇsar;426.167;-86.167
CÇspedes;429.731;-35.161
C¢breces;433.875;-42.136
C¢breces;433.875;-42.136
C¢mpeta;368.335;-39.743
C¢mpeta;368.335;-39.743
C¢nchar;369.667;-36.000
C¢rdoba;377.000;-51.000
C¢rdoba;378.500;-48.333
C¢rdoba;379.080;-47.950
C¢rdoba;378.889;-47.899
C¢rdoba;378.836;-47.845
C¢rdoba;378.861;-47.838
C¢rdoba;378.911;-47.830
C¢rdoba;378.700;-47.814
C¢rdoba;378.795;-47.811
C¢rdoba;378.809;-47.793
C¢rdoba;378.740;-47.779
C¢rdoba;378.864;-47.775
C¢rdoba;378.826;-47.728
C¢rdoba;378.916;-47.727
C¢rdoba;378.916;-47.727
C¢rdoba;378.916;-47.727
C¢rdoba;378.833;-47.667
C¢rdoba;378.833;-47.667
C¢rdoba;378.833;-47.667
C¢rdoba;378.833;-47.667
C¢rdoba;378.833;-47.667
C¢rdoba;378.833;-47.667
C¢rdoba;378.833;-47.667
C¢rdoba;378.833;-47.667
C¢zar;386.604;-30.721
C¢zar;386.604;-30.721
C£llar De Baza;375.833;-25.667
C£llar-vega;371.541;-36.719
C£tar;368.313;-42.274
Ca§¢n;421.332;-79.544
Ca§ada;388.543;-40.210
Ca§ada;383.971;-0.5831
Ca§ada De Benatanduz;405.833;-0.5167
Ca§ada De Gallego;375.460;-13.771
Ca§ada De La Cruz;380.310;-22.806
Ca§ada De La Jara;377.500;-56.152
Ca§ada De La Le§a;383.167;-10.500
Ca§ada De San Urbano;368.394;-24.075
Ca§ada Del Hoyo;399.667;-19.000
Ca§ada Del Rabad†n;376.555;-50.835
Ca§ada Del Trigo;383.500;-10.833
Ca§ada Juncosa;387.722;-21.594
Ca§ada Rosal;376.000;-52.167
Ca§ada Rosal;375.992;-52.102
Ca§adajuncosa;395.667;-22.500
Ca§amero;393.800;-53.886
Ca§amero;393.800;-53.886
Ca§averal;397.920;-63.913
Ca§averal De Le¢n;380.167;-65.167
Ca§edo;431.833;-35.667
Ca§ellas;422.000;28.833
Ca§et;414.665;22.381
Ca§et;414.665;22.381
Ca§ete;400.500;-16.500
Ca§ete De Las Torres;378.672;-43.184
Ca§ete De Las Torres;378.672;-43.184
Ca§ete La Real;369.520;-50.242
Ca§izal;411.665;-53.683
Ca§izal;411.667;-53.667
Ca§izar Del Olivar;408.162;-0.6457
Ca§izares;405.187;-21.920
Ca§izares;405.167;-21.833
Ca§o;433.305;-51.367
Caama§o;426.544;-90.303
Caamouco;434.333;-82.000
Caba§aquinta;431.615;-56.234
Caba§aquinta;431.615;-56.234
Caba§as De Ebro;418.000;-12.000
Caba§as De Ebro;418.000;-12.000
Caba§as De La Dornilla;426.333;-65.667
Caba§as De La Sagra;400.061;-39.456
Caba§as De La Sagra;400.061;-39.456
Caba§as De Sayago;413.333;-57.833
Caba§as De Yepes;398.893;-35.356
Caba§as De Yepes;398.893;-35.356
CabacÇs;412.486;0.7351
CabacÇs;412.486;0.7351
Cabaleiros;435.167;-69.333
Caballar;411.167;-39.667
Caballeros;433.394;-56.882
Caballeros;433.394;-56.882
Cabana;428.333;-79.333
Cabana;428.333;-79.333
Cabanabona;418.515;12.158
Cabanas;424.000;-72.667
Cabanas;424.000;-72.667
Cabanas;424.000;-72.667
Cabaneiro;433.500;-74.667
Cabanes;401.560;0.0433
Cabanes;401.500;0.0500
Cabanes;401.333;0.2000
Cabanillas;420.325;-15.259
Cabanillas;420.325;-15.259
Cabanillas De La Sierra;408.201;-36.244
Cabanillas De La Sierra;408.201;-36.244
Cabanillas Del Campo;406.338;-32.294
Cabanillas Del Campo;406.338;-32.294
Cabanude;429.000;-91.000
Cabarceno;433.580;-38.223
Cabarceno;433.580;-38.223
Cabarcos;434.833;-72.667
Cabez¢;385.533;-0.4236
Cabez¢n;417.337;-46.451
Cabez¢n;417.337;-46.451
Cabez¢n De La Sal;433.082;-42.357
Cabez¢n De La Sal;433.167;-42.167
Cabez¢n De LiÇbana;431.333;-45.667
Cabeza Del Buey;387.223;-52.195
Cabeza Del Buey;387.223;-52.195
Cabeza Del Caballo;411.298;-65.574
Cabeza Del Caballo;411.298;-65.574
Cabeza La Vaca;380.833;-64.167
Cabeza La Vaca;380.833;-64.167
Cabezabellosa;401.376;-60.009
Cabezamesada;398.163;-31.024
Cabezamesada;398.163;-31.024
Cabezarados;388.500;-42.833
Cabezarrubias Del Puerto;386.151;-41.845
Cabezarrubias Del Puerto;386.151;-41.845
Cabezas Rubias;377.258;-70.866
Cabezo De Torres;380.261;-11.144
Cabezo De Torres;380.261;-11.144
Cabezuela;401.936;-58.065
Cabezuela;412.359;-39.317
Cabezuela Del Valle;401.936;-58.065
Cabezuela Del Valle;401.936;-58.065
Cabo;431.388;-56.969
Cabo;431.388;-56.969
Cabo Blanco;280.684;-166.727
Cabo De Gata;367.833;-22.333
Cabo De Palos;376.345;-0.6905
Cabo De Palos;376.345;-0.6905
Caboalles De Abajo;429.524;-63.701
Caboalles De Abajo;429.500;-63.667
Caboalles De Arriba;429.499;-63.970
Caboalles De Arriba;429.499;-63.970
Caborana;431.749;-57.516
Caborrecelle;428.333;-76.500
Cabra;374.667;-44.500
Cabra;374.725;-44.421
Cabra;374.725;-44.421
Cabra De Mora;403.170;-0.8068
Cabra Del Campo;413.960;12.756
Cabra Del Santo Cristo;377.038;-32.876
Cabra Del Santo Cristo;377.000;-32.833
Cabrales;433.028;-48.144
Cabrales;433.028;-48.144
Cabranes;434.170;-54.101
Cabreiro†;419.162;-74.279
Cabrejas Del Pinar;418.000;-28.500
Cabrera;427.235;-50.030
Cabrera;427.235;-50.030
Cabrera De Igualada;415.167;17.000
Cabrerizos;409.781;-56.091
Cabrerizos;409.833;-56.000
Cabrero;401.167;-58.833
Cabreros Del Monte;418.500;-52.667
Cabrillas;407.500;-61.833
Cabrillas;367.780;-41.523
Cabrils;415.333;23.667
Cabrils;415.259;23.690
Cabrojo;432.548;-43.968
Cabruy;431.167;-81.833
CabuÇrniga;432.257;-43.004
Cabue§es;435.167;-56.000
Cacabelos;426.002;-67.237
Cacabelos;426.000;-67.167
Caces;433.333;-59.333
Cacheiras;428.226;-85.464
Cacicedo;434.325;-38.834
Cadagua;430.667;-33.500
Cadalso;402.333;-65.333
Cadalso;403.000;-44.333
Cadalso De Los Vidrios;403.007;-44.335
CadaquÇs;422.892;32.757
CadaquÇs;422.892;32.757
Cadavedo;435.519;-63.848
Cadi§anos;428.300;-33.491
Cadiz;365.328;-63.059
Cadiz;365.336;-62.994
Cadiz;365.336;-62.994
Cadiz;365.336;-62.994
Cadiz;365.336;-62.994
Cadiz;365.336;-62.994
Cadiz;365.336;-62.994
Cadiz;365.336;-62.994
Cadiz;365.280;-62.885
Cadiz;365.153;-62.821
Cadiz;365.140;-62.807
Cadiz;365.158;-62.797
Cadiz;365.054;-62.774
Cadiz;363.907;-60.751
Cadreita;422.179;-16.909
Cadreita;422.179;-16.909
Cadrete;415.519;-0.9636
Cadrete;415.519;-0.9636
Caen;434.833;-54.667
Caesaraugusta;416.453;-0.8849
Caimari;397.716;29.017
Caimari;397.716;29.017
Caj°s;367.500;-41.833
Ca'l Rubio;413.333;16.500
Cala;379.667;-63.167
Cala;379.667;-63.167
Cala;379.667;-63.167
Cala Del Moral;367.144;-43.140
Cala Del Moral;367.144;-43.140
Cala Figuera;393.289;31.729
Cala Millor;396.000;33.667
Cala Millor;395.886;33.809
Cala Ratjada;397.000;34.167
Cala Ratjada;397.000;34.167
Cala§as;376.557;-68.805
Cala§as;376.557;-68.805
Calabardina;374.331;-15.010
Calabardina;374.331;-15.010
Calabazanos;419.435;-45.046
Calabuig;421.521;29.236
Calaceite;410.163;0.1888
Calaceite;410.163;0.1888
Calaf;417.330;15.135
Calaf;417.330;15.135
Calafell;412.148;14.278
Calafell;411.833;15.667
Calafell;411.879;15.697
Calahonda;367.024;-34.144
Calahonda;367.024;-34.144
Calahorra;421.667;-45.333
Calahorra;423.051;-19.652
Calahorra;423.051;-19.652
Calahorra De Boedo;425.667;-43.833
Calamocha;409.193;-12.975
Calamocha;409.193;-12.975
Calamocos;425.833;-65.000
Calamonte;388.886;-63.879
Calamonte;388.886;-63.879
Calanda;409.410;-0.2327
Calanda;409.410;-0.2327
Calandari;384.000;-0.5500
Calasanz;420.213;0.3734
Calasparra;382.300;-16.999
Calasparra;382.300;-16.999
Calatayud;413.535;-16.432
Calatayud;413.500;-16.333
Calatorao;415.223;-13.470
Calatorao;415.223;-13.470
Calavi§a;423.667;14.667
Caldas;432.514;-46.000
Caldas;432.514;-46.000
Caldas;432.514;-46.000
Caldas;432.514;-46.000
Caldas De Luna;429.291;-58.662
Caldas De Malavella;418.379;28.088
Caldas De Momb£y;416.308;21.658
Caldas De Reves;426.000;-86.333
Caldas De Reyes;425.887;-86.460
Caldas De Reyes;425.887;-86.460
Caldelas;420.500;-85.667
Caldelas;420.500;-85.667
Caldelas;423.667;-84.667
Calder¢n;395.333;-11.833
Calders;417.889;19.867
Calders;417.889;19.867
Caldes De Montbuy;416.308;21.658
Caleiro;425.607;-88.102
Calella;416.180;26.678
Calella;416.180;26.678
Calera;281.000;-173.333
Calera De Le¢n;381.000;-63.333
Calera De Le¢n;381.000;-63.333
Calera Y Chozas;398.833;-49.833
Calera Y Chozas;398.828;-49.821
Caleruega;418.255;-34.859
Caleruega;418.167;-34.833
Caleta De Interi†n;283.724;-167.875
Caleta De Interi†n;283.724;-167.875
Calicasas;372.713;-36.134
Calle;428.338;-87.331
Calleja;431.333;-27.789
Calles;397.333;-0.9667
Callosa De Ensarri†;386.506;-0.1220
Callosa De Segura;381.236;-0.8774
Callosa De Segura;381.236;-0.8774
Calo;427.156;-89.559
Calonge;418.620;30.743
Calonge;418.457;30.997
Calonge;419.649;31.347
Calonge;394.003;32.049
Calpe;386.433;0.0458
Calpe;386.433;0.0458
Calvarrasa De Abajo;409.464;-55.526
Calvarrasa De Arriba;409.067;-55.920
Calvera;423.882;0.6137
Calvi†;395.662;25.037
Calvi†;395.662;25.037
Calvi†;395.667;25.167
Calvi†;393.333;30.500
Calvos De Randin;419.479;-78.960
Calvos De Socamino;428.500;-82.333
Calzada;421.944;-60.068
Calzada De Calatrava;387.034;-37.756
Calzada De Calatrava;387.034;-37.756
Calzada De Los Molinos;423.333;-46.500
Calzada De Tera;419.833;-60.667
Calzada De Valdunciel;410.866;-57.022
Calzadilla;400.601;-65.333
Calzadilla De La Cueza;423.333;-48.000
Calzadilla De Los Barros;383.000;-63.167
Calzadilla De Los Barros;383.000;-63.167
Calzadilla De Los Hermanillos;424.337;-51.565
Cam¢s;420.878;27.629
Camale§o;431.500;-47.000
Camale§o;431.508;-46.938
Camallera;421.231;29.635
Camallera;421.231;29.635
Camanzo;428.000;-83.167
Camarasa;418.749;0.8781
Camarena;400.931;-41.193
Camarena;400.931;-41.193
Camarena;401.500;-10.333
Camarena De La Sierra;401.500;-10.333
Camarena De La Sierra;401.500;-10.333
Camarenilla;400.167;-40.762
Camarenilla;400.167;-40.762
Camargo;434.000;-39.000
Camargo;434.074;-38.850
Camargo;434.333;-38.667
Camari§as;431.311;-91.817
Camari§as;431.311;-91.817
Camarma De Esteruelas;405.503;-33.729
Camarma De Esteruelas;405.503;-33.729
Camarzana De Tera;419.947;-60.266
Camas;374.020;-60.331
Camas;374.020;-60.331
Camba;421.167;-74.000
Cambados;425.128;-88.144
Cambados;425.128;-88.144
Cambados;425.000;-88.000
Cambados;424.467;-85.733
Cambeo;424.167;-78.667
Cambil;376.793;-35.654
Cambre;433.167;-83.667
Cambre;432.944;-83.474
Cambre;432.500;-83.333
Cambre;432.833;-83.000
Cambre;433.000;-83.000
Cambre;432.992;-82.984
Cambrils;410.667;10.500
Cambrils;410.748;10.524
Camelle;431.837;-90.925
Camesa;429.000;-41.667
Camino;427.833;-73.667
Camino;430.340;-41.718
Caminomorisco;403.272;-62.892
Caminreal;408.388;-13.242
Camp°ns;417.245;24.641
Camp°ns;417.245;24.641
Campamento;361.788;-53.813
Campanar;394.833;-0.4000
Campanario;388.644;-56.174
Campanario;388.644;-56.174
Campanas;426.902;-16.493
Campanas;426.902;-16.493
Campanchu;433.000;-26.667
Campanet;397.762;29.647
Campanet;397.762;29.647
Campaspero;414.921;-41.961
Campaspero;414.921;-41.961
Campdev†nol;422.223;21.677
Campdev†nol;422.223;21.677
Campell;387.803;-0.1040
